matrix_name,K,n_samples,n_features,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,cluster_sizes,min_cluster_size,max_cluster_size,random_seed,n_init,sklearn_version
A_LOG,2,4482,19,76743.0159083243,0.09460428951905003,491.23856137922115,2.904924956181592,"{""0"": 2259, ""1"": 2223}",2223,2259,42,25,1.4.1.post1
A_LOG,3,4482,19,72369.63132440916,0.08359311369815083,395.7420734737793,2.821587462998354,"{""0"": 1448, ""1"": 1326, ""2"": 1708}",1326,1708,42,25,1.4.1.post1
A_LOG,4,4482,19,69064.6219378502,0.08376929044234199,347.82271185007943,2.6144088745478635,"{""0"": 1512, ""1"": 921, ""2"": 789, ""3"": 1260}",789,1512,42,25,1.4.1.post1
A_LOG,5,4482,19,66825.44798705891,0.06462040044543092,307.0507400814216,2.6881357688795555,"{""0"": 1093, ""1"": 1107, ""2"": 620, ""3"": 720, ""4"": 942}",620,1107,42,25,1.4.1.post1
A_LOG,6,4482,19,65076.199890840835,0.06366317899548415,276.24888189344955,2.6213373210118966,"{""0"": 845, ""1"": 936, ""2"": 640, ""3"": 640, ""4"": 858, ""5"": 563}",563,936,42,25,1.4.1.post1
A_LOG,7,4482,19,63446.30379321074,0.06268349819144492,255.22852847360323,2.559646463842332,"{""0"": 269, ""1"": 803, ""2"": 771, ""3"": 605, ""4"": 603, ""5"": 690, ""6"": 741}",269,803,42,25,1.4.1.post1
A_LOG,8,4482,19,62113.18689901522,0.06128668495208069,237.1304456110625,2.5641552334720448,"{""0"": 757, ""1"": 678, ""2"": 478, ""3"": 559, ""4"": 652, ""5"": 548, ""6"": 222, ""7"": 588}",222,757,42,25,1.4.1.post1
A_LOG,9,4482,19,61069.513098870346,0.059055469959537615,220.54335387919352,2.5600050572162343,"{""0"": 455, ""1"": 618, ""2"": 466, ""3"": 653, ""4"": 452, ""5"": 507, ""6"": 568, ""7"": 572, ""8"": 191}",191,653,42,25,1.4.1.post1
A_LOG,10,4482,19,60113.92642413837,0.057561620950418585,207.0094143822624,2.473353696371185,"{""0"": 480, ""1"": 453, ""2"": 586, ""3"": 507, ""4"": 492, ""5"": 554, ""6"": 17, ""7"": 636, ""8"": 427, ""9"": 330}",17,636,42,25,1.4.1.post1
