SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101182.0,0,1.0,5.143063467521784e-14,0,1.0,7.058472862401615e-14,3,0.9999999505332665,6.359360063938702e-07,4,0.9797523736427519,0.061512949227963354,3,0.9999998636135659,1.2793862400400901e-06,0,0.9999999938238524,6.316909429538294e-08
101186.0,1,0.9998266770524912,0.002415570671185357,2,0.9936334711364578,0.035346436279930525,1,0.8791742143002799,0.2660170292119295,2,0.999999531277037,4.601083679785972e-06,4,0.9986511165874855,0.005732585912002306,4,0.9997273024665172,0.0012946044657081246
101191.0,1,0.9995699982306299,0.005429096817203504,1,0.991924560033541,0.0429875441271157,0,0.9994234533852425,0.003718474843766702,3,0.9995499348913849,0.002517702037919482,5,0.9784062267917031,0.05815812779372307,1,0.9997539220505534,0.001234736295980537
101206.0,1,0.9999231223232745,0.0011615998098109266,1,0.852140790106406,0.3827637039789666,2,0.9989262714387708,0.006175531434523553,2,0.9987910624989501,0.00588309431131523,4,0.9992208245472959,0.0036716420916947192,4,0.9959546079625744,0.013929328716866498
101216.0,1,0.8823031518623633,0.5227040894016266,1,0.9997979283480108,0.0017651939560290586,0,0.7753389572648658,0.4157747502186277,3,0.9999977823102105,2.042156085033083e-05,5,0.9999758923725246,0.0001633496181663466,1,0.9999870073339423,8.191826708569729e-05
101226.0,0,0.9999997915325278,4.927414142208697e-06,1,0.9518701411186483,0.1756502004568149,3,0.9975433944994437,0.012699364397104592,3,0.9992338300237825,0.0038910860495114845,5,0.999935006452889,0.0003859941583604339,1,0.9997748480205246,0.0011053786532812917
101229.0,1,0.9998418553859457,0.0022249443106811565,1,0.9885006486297517,0.05804503775867014,0,0.9993508766055095,0.00429823998193558,1,0.5751200973904105,0.42390353950955323,5,0.9690422382802601,0.08058035040544986,1,0.6698292307349015,0.3264858204646122
101230.0,1,0.9959417711064497,0.03808525146641926,1,0.9873524633386856,0.0676853951641131,0,0.9999960334274907,4.096756385441896e-05,4,0.8322621602055651,0.2810538400987187,1,0.9999861523407736,9.459024197257198e-05,1,0.9998700016908544,0.0006646060779748753
101238.0,1,0.9999651763434496,0.0005659625178838985,2,0.9955500290049356,0.02618339842161098,1,0.9824105037939502,0.06386868685933124,2,0.6804023733738586,0.3893140052421606,2,0.9972332073718709,0.010638798746055396,6,0.9965767207440541,0.011775954153024147
101246.0,0,1.0,5.143063467521784e-14,0,1.0,6.489823532331762e-14,3,1.0,7.698578068763589e-14,0,0.9999999999999929,1.800750579023195e-13,0,1.0,9.948042700981048e-14,3,0.9999999996139977,4.498079106407004e-09
101252.0,1,0.9998988095872281,0.0014888410363140556,1,0.9999998793241789,1.9342877045680878e-06,0,0.9998997475263028,0.0007382513205488394,3,0.9999996935519143,3.0465698404891328e-06,5,0.9999998601269509,1.3101405847454066e-06,1,0.999993953491154,4.061829496495689e-05
101254.0,1,0.9999854165899178,0.00025532629831766707,2,0.9999601566703987,0.00042754293344802536,1,0.9998604663779423,0.0009984274423966834,1,0.988798480084954,0.0381894814546003,2,0.9942500178018375,0.019775086937859336,2,0.9409571720314545,0.11718711568801725
101256.0,0,0.9992361330427069,0.009010983205867776,1,0.9999980354883041,2.528527852226021e-05,0,0.9962555394539824,0.01778809184955038,3,0.9999999926861634,8.967583817181714e-08,5,0.9999998538432813,1.3653936315337192e-06,1,0.9999999994715196,6.0730115397180966e-09
101262.0,1,0.9980247672340994,0.02059186258658624,1,0.997698751863971,0.014816110052765076,2,0.9985943374156445,0.007676619129089956,3,0.9742210346497638,0.0844436113162348,5,0.9985952525291681,0.0063798734951208734,4,0.9999949339762074,3.572302153987994e-05
101307.0,0,0.9998426940206517,0.002214352293584431,0,0.9977735001339846,0.01440179429294847,3,0.9459752453971797,0.17765635998026394,0,0.9999999475043011,5.98289714904342e-07,0,0.9999999945574984,6.09244660378677e-08,3,0.9999957321196273,3.0160902675356326e-05
101308.0,1,0.9999955860416563,8.489007410523578e-05,2,0.9322366613827836,0.225574339215086,1,0.92292599905554,0.1958960044336902,1,0.9881321302813029,0.040025619632016646,2,0.9939082143401556,0.020863120351030363,2,0.9744933035501496,0.06102953415630368
