SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
94885.0,0,0.8972775363653289,0.47756666638131867,0,0.559610042792752,0.8822124584097734,0,0.6788934752202466,0.6005635480367699,2,0.979398448140577,0.07034870991020824,1,0.9508171941717012,0.12190992160829194,6,0.945617411630908,0.13790014178421572
94889.0,1,0.999851520870021,0.002102470441650114,1,0.9996391565509933,0.0030053092925366744,0,0.9984843663199644,0.008482977791780418,3,0.9471563998098461,0.15186261846182852,3,0.8740872446409379,0.21716268301494115,5,0.7958811390633165,0.3309289538892778
94890.0,0,0.997905375646844,0.021658993469417985,2,0.9999975389231872,3.117174653533687e-05,2,0.999999890525525,1.3458527834121957e-06,4,0.9999987460529357,1.1426002290725215e-05,4,0.9999966066939355,2.6412676247061276e-05,0,0.999325838636894,0.002986364381335927
94891.0,1,0.9998776663846718,0.0017664360285930575,1,0.9611099486524364,0.14972263697109456,1,0.8253870717663303,0.33998025285732175,0,0.7387907398469408,0.4617014886840344,2,0.7898918596325674,0.351501304758615,3,0.7173209665721925,0.4303334299160746
94892.0,1,0.9999774024837271,0.0003813591872913695,1,0.9954808796122093,0.026321386484013276,1,0.9096406126979708,0.22252638945684758,0,0.9676825067435213,0.10317667075595596,2,0.9773604736662251,0.06387397215549116,3,0.9585876584328127,0.09986095120091329
94894.0,1,0.9993746924726443,0.007557085574415212,1,0.5555238238977792,0.6280236160928707,1,0.7394165762993264,0.45993510022957335,3,0.9374650937686679,0.15376777462014676,3,0.9285987641974147,0.1675549864803139,5,0.9168910783460318,0.17307495153107488
94896.0,1,0.9999696405358306,0.0004994182643358864,1,0.9994072270099904,0.004565420310720388,1,0.7673367593053317,0.3916259077306146,0,0.8549087260462188,0.25842369694442213,2,0.8782107654333956,0.20796030806256938,3,0.9731510768918413,0.06427770453563016
94898.0,1,0.996034931850241,0.03734408114653073,1,0.9989822953238747,0.007917601591518103,0,0.9970032105184308,0.015475601133944495,3,0.6759859248086755,0.39630810554681845,3,0.8946584026339248,0.19597293790058165,1,0.5338106815647722,0.36333616463533763
94899.0,1,0.9994037439932038,0.00724692253606208,2,0.80883709805207,0.44424738603964636,1,0.9782510229248087,0.07974617693939291,0,0.9918611796271072,0.03196907031934086,2,0.7063386308114185,0.3719050265133792,2,0.644460640727032,0.37471340299466743
94906.0,0,1.0,5.143063467521784e-14,0,0.9999998014681977,2.9695074961586516e-06,2,1.0,7.698578068763589e-14,4,1.0,8.832394674567064e-14,4,1.0,9.923257610265645e-14,0,1.0,1.0991977025303735e-13
