SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
93705.0,1,0.9999999868261612,3.6386727168719083e-07,2,0.9677243027051332,0.12976901537078198,1,0.6715114269744716,0.4566873482621648,2,0.9424681647628164,0.1367694557921743,2,0.9818609086255958,0.050624047471278105,0,0.9371295240618481,0.133112840544115
93708.0,0,0.9470060221417599,0.2989815293052476,1,0.9814373123479526,0.09562434341789575,1,0.5257257474173406,0.5086981583728001,2,0.9091640439393013,0.19282525181941174,2,0.7077535575624267,0.3564413982812826,0,0.6290384074602734,0.4357059542637507
93709.0,1,0.9681167615272912,0.20375001914036867,0,0.9281313368730268,0.24020490874867734,1,0.8678451457295238,0.33445895728733605,2,0.9841604738567653,0.05756422850770864,2,0.9931524565523886,0.026628197471020333,1,0.7872964110447952,0.3536489386158729
93711.0,0,0.9950575717222244,0.04497455627184369,1,0.9515502659586159,0.18656384356280123,1,0.5951733752646993,0.5031538926062638,2,0.8510242653741833,0.2878593121049588,3,0.7511902541985527,0.35133326864341763,4,0.916146314649943,0.18649372897202685
93713.0,0,0.9936982258552787,0.05512896586024983,0,0.6861449410982879,0.5926151069014084,1,0.48531256573972725,0.6271447766208572,3,0.8263612716894293,0.3737674956710611,1,0.9786836094006788,0.06535509575547124,5,0.9435318147881337,0.12465158805067177
93714.0,1,0.9852668840011556,0.11074600959415755,0,0.9547991815767971,0.16764065858151092,2,0.5657886008974857,0.7062774035263936,0,0.815440754277252,0.3736329105184221,2,0.4721326634378496,0.670469056593899,1,0.948910288115697,0.13112527040292027
93715.0,0,0.9986465653978869,0.014848365101983518,1,0.9957617307327146,0.02640047145822451,0,0.9544057574679932,0.1367519586547305,3,0.9852551921986503,0.05516771040045978,3,0.9984832684466134,0.0069778430474064365,4,0.999427438536962,0.0028168552916063034
93716.0,0,0.9984577537050549,0.01662901323929789,1,0.65842539583649,0.5863850910027346,1,0.5745488822556287,0.6978668714113396,3,0.9140364006162309,0.23072099936113905,1,0.8679599241741743,0.30161995826863935,5,0.735340845394749,0.4221574777803335
93717.0,0,0.9982069974734838,0.01894272681363893,1,0.8198447208340276,0.43142502520573545,1,0.5368045169308808,0.5777528732878279,2,0.4041244049878082,0.7164814071894865,1,0.4334983510370775,0.7413833834489956,5,0.3146131922891717,0.8034583870888653
93718.0,0,0.9986605068918094,0.014715437538870875,1,0.9420696987790378,0.2028624031208739,0,0.7341135136892731,0.46347615295282224,1,0.7945639588286337,0.41079969454127274,5,0.8814724511237755,0.27498037836528927,2,0.9200338892281587,0.1919367866383632
93721.0,0,0.931583425758907,0.3599866388405284,0,0.9861299941242845,0.07301164514421693,3,0.9753587377818647,0.09017017966568684,0,0.7469999801825453,0.3689561324650515,1,0.7554040741251722,0.340312843039453,5,0.9502031235993331,0.1148643405487841
93722.0,0,0.9962297409652391,0.03578387757670347,1,0.993063191509238,0.03911095822580122,0,0.9419227535169703,0.16044771765815866,1,0.8748055633520117,0.23532192075692424,5,0.5008961181156221,0.5214240710900093,4,0.6756359984258344,0.40130873670379896
93723.0,0,0.9996821721809475,0.004151445590411472,1,0.9512566255853718,0.1776159167724623,0,0.795301369002183,0.4572651871978493,1,0.6250077603378648,0.6322925629565375,5,0.7070658563641286,0.4562510029320176,2,0.7148061141809007,0.4791762259950016
93726.0,0,0.8012486679976154,0.7194237184788429,0,0.9341276809398311,0.2547166554204105,3,0.8098928184986623,0.40217582617022507,0,0.9561560896335088,0.13776000480012723,0,0.9033981035108426,0.21900945877682707,6,0.48321076838400373,0.4808117310688665
93728.0,1,0.8831689927760051,0.5201825649047259,0,0.7092366082396648,0.5874768582444391,1,0.8265083858477396,0.4208528206542852,2,0.9005268480926852,0.23657829247367582,2,0.8896322505478423,0.2424345000081378,1,0.9894157870607769,0.03394002065460065
93729.0,0,0.9978521178727495,0.022131807559377967,1,0.7633480425805612,0.500249126981984,3,0.5542525947476324,0.7161245113170978,0,0.47654720797151257,0.7775007643159172,1,0.533974563989234,0.6775136897813177,2,0.3918990277205732,0.6755215757185928
93730.0,0,0.983666282246023,0.12032806598128766,1,0.6153639333406907,0.6414031346009881,3,0.49973418253894114,0.6009600840252785,1,0.5800121057511708,0.5628545509600167,5,0.4725394615692001,0.6083448012351453,2,0.6322541139857795,0.4565696726637605
93731.0,0,0.9938151262838506,0.054273902866922644,1,0.7331235056949129,0.5447577065875451,0,0.4564440746688588,0.7297946125882788,3,0.8387297518792529,0.36764917284920756,1,0.9274201474991532,0.18935026776052466,5,0.8821211533444192,0.2642960315692575
93735.0,1,1.0,5.143063467521784e-14,2,1.0,6.469612161385401e-14,2,1.0,7.698578068763589e-14,4,1.0,8.832394674567064e-14,4,1.0,9.923257610265645e-14,3,1.0,1.0980566189863425e-13
93738.0,0,0.9877817052229343,0.09516412577641394,0,0.7009345935834344,0.5600062245855142,3,0.8405343514019793,0.39201059483992606,0,0.8307917448640929,0.3902472249490459,0,0.37992584031173526,0.6777865171814743,2,0.6009308468031034,0.5147662970810685
93742.0,1,0.9960394352353663,0.0373081732713837,0,0.7468347625663044,0.5152733814635841,1,0.9370464229154254,0.17255095863242226,2,0.976415357720581,0.07768162674648807,2,0.9916168053011625,0.028523074386573973,1,0.9985445688420925,0.005912325202515369
93743.0,0,0.9768019902473437,0.15903825789175877,0,0.9520977318940831,0.1801389302470858,1,0.9742036581587447,0.09941999592270541,2,0.8584611107816706,0.3212266132895854,2,0.652174361174533,0.5113371449045803,1,0.772765312270182,0.3988188805081375
93746.0,0,0.9971412949630734,0.02827560437100559,1,0.9024497639193613,0.2927553612652644,0,0.7141556903681979,0.4641755434010067,1,0.6443454765587081,0.43300164869337177,5,0.9251577039647643,0.15704700229126417,2,0.9593766028567777,0.08975479603209258
93752.0,0,0.9863806198654382,0.10392977547698644,0,0.6926780604708881,0.5954136206421107,1,0.967354268490098,0.12087745498243946,2,0.8892281107193271,0.2419480244396536,2,0.7708927364330469,0.34472524738212534,6,0.5118896762926988,0.5450421309857734
93754.0,0,0.9674736783365089,0.20690715826046327,0,0.85597291631743,0.3896004551612536,1,0.9620363511201733,0.13134837473772393,2,0.6119410706660932,0.4636215228779819,1,0.6958943519657469,0.36989994743639065,5,0.7549617056966266,0.3493784508782568
93755.0,0,0.9994906299841219,0.006306676163934329,1,0.9283442746224316,0.235194722441473,0,0.7608009504083162,0.4580388033140203,1,0.7306647774386738,0.47329942688671117,5,0.8536033126310917,0.28995430533280736,2,0.912260945297065,0.18355879348501827
93756.0,0,0.504611349958341,0.9999386426130007,0,0.8432789152450532,0.432644191183678,1,0.9891209194423505,0.0452391619868758,2,0.9912952995533774,0.03473234586202302,2,0.9856326514091494,0.04947422737373155,1,0.7062884304700631,0.41952818761349836
93757.0,0,0.9934700084726021,0.056789230560727474,0,0.7802752006242631,0.4888160722382956,3,0.8552580781527177,0.3729020435862194,3,0.8908262171181262,0.23957063150733054,1,0.8592980039321217,0.24907265242964016,5,0.9437975620016971,0.1311142549631791
93758.0,1,0.9998559059603387,0.0020466098378555085,2,0.999872304955809,0.0011607920368393405,1,0.9735181158515865,0.08821476886337319,2,0.8057769920424236,0.3208297979927282,2,0.6582110803686351,0.46786043218452583,0,0.9996344637963008,0.0017028256842041819
93759.0,0,0.8186691305000161,0.6829798521331107,0,0.9110370084076022,0.32822622337821983,1,0.9786401420402377,0.08478655307587021,2,0.8908679693495509,0.23428040717382295,2,0.6968892344056357,0.3508121727629916,1,0.9130158199573271,0.157256612325351
93760.0,0,0.8569329960434082,0.5922150023108053,0,0.999722908586175,0.0024929029936234803,3,0.9730671524238056,0.09017858799463592,0,0.9929874858861215,0.028436131134835986,0,0.974237063259652,0.0716542551102394,6,0.9428341046104335,0.11756161971688601
93761.0,0,0.9769733544805809,0.15811264057998717,0,0.5697913970081302,0.6606994444069841,3,0.4676733823606797,0.6444455215815216,3,0.7237660354353367,0.5015654657506917,1,0.9044456121171139,0.24240746141506894,5,0.8126370301268283,0.3528473264357307
93762.0,0,0.9616069331098032,0.23487531818920807,0,0.5691614875049976,0.6891952395001312,1,0.9723429814239029,0.10572067886187676,2,0.9059135641697912,0.22481580556096478,2,0.817914742698686,0.3036681370060269,0,0.8784482472739952,0.26084207055770214
93763.0,0,0.9995333971710155,0.0058362102006353726,1,0.984381205760109,0.07500831686147696,0,0.6239147526265786,0.560959393416902,3,0.9982161922860034,0.009066119451236938,1,0.9930319091383497,0.027283775425316327,5,0.9879506280407536,0.0379020312664944
93766.0,0,0.9121233562526213,0.4293423352903955,0,0.9549374249799604,0.17956034719239533,1,0.9446630843523139,0.1642527984580585,2,0.6965923304279823,0.46279624599932845,2,0.5646624327353953,0.5477518160934305,6,0.579923572991458,0.5649964100943935
