SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
96574.0,0.9998663730417923,0.00013362695820747278,0.9998663730417923,0.0013256317694724878,0.0019124823798628197
96576.0,0.9849944387586949,0.015005561241304487,0.9849944387586949,0.07790577988736995,0.11239428230009578
96578.0,0.9752370338639073,0.02476296613609255,0.9752370338639073,0.11603730488498498,0.16740644431568852
96580.0,0.9996059241285927,0.00039407587140670653,0.9996059241285927,0.0034831460042418524,0.005025117467011929
96582.0,0.9636372528817448,0.03636274711825471,0.9636372528817448,0.15620725686478068,0.2253594348296876
96585.0,0.9969525928357189,0.003047407164282071,0.9969525928357189,0.020697803282291153,0.029860618152656757
96586.0,6.711745001748276e-08,0.9999999328825475,0.9999999328825475,1.1756844071777474e-06,1.6961540638858172e-06
96587.0,0.0012738689610442497,0.998726131038955,0.998726131038955,0.009764281226622677,0.014086880103493741
96588.0,0.9990937114316057,0.0009062885683940456,0.9990937114316057,0.0072554739508414,0.010467436288177942
96590.0,0.9911405126102648,0.008859487389735307,0.9911405126102648,0.05069242304727804,0.07313370734095342
96592.0,0.8705221209445948,0.12947787905540356,0.8705221209445948,0.3853929693557192,0.5560045256829683
96593.0,0.9980872450269487,0.0019127549730520868,0.9980872450269487,0.013883260848995606,0.020029311578213863
96595.0,0.9852214995064258,0.014778500493573661,0.9852214995064258,0.07695395605900684,0.11102109078311638
96596.0,0.9981328817476129,0.0018671182523861093,0.9981328817476129,0.013597148522541007,0.019616538743700607
96598.0,0.2208387353156638,0.7791612646843369,0.7791612646843369,0.5279674726247887,0.7616960545064623
96599.0,0.9987989663751282,0.0012010336248708569,0.9987989663751282,0.009276750067355278,0.013383521317739818
96600.0,0.772793547688604,0.2272064523113943,0.772793547688604,0.5358787710406111,0.7731096454979619
96602.0,0.833554971742355,0.16644502825764398,0.833554971742355,0.4502043187003117,0.6495075379757341
96603.0,0.9068878938455173,0.09311210615448333,0.9068878938455173,0.309679575976897,0.44677318852646625
96607.0,0.9921596738854035,0.0078403261145979,0.9921596738854035,0.04582313409278599,0.06610880831365233
96609.0,0.9985903207253225,0.0014096792746791003,0.9985903207253225,0.010662374064541933,0.015382554187017748
96615.0,0.993459433889087,0.0065405661109146284,0.993459433889087,0.03941642158402473,0.05686587594886118
96616.0,0.9887254712990879,0.011274528700913654,0.9887254712990879,0.06177935078292896,0.08912876300387132
96618.0,0.46987817802012105,0.5301218219798802,0.5301218219798802,0.6913314329950798,0.9973804299926624
96619.0,0.9997992932815594,0.00020070671844197015,0.9997992932815594,0.0019094365056851023,0.0027547345776442484
96622.0,0.4256073100235489,0.5743926899764513,0.5743926899764513,0.6820374323976537,0.9839720214207366
96623.0,0.998127923240741,0.0018720767592586562,0.998127923240741,0.01362828874429049,0.019661464587190768
96624.0,0.9743655607462502,0.025634439253750353,0.9743655607462502,0.1192229669767966,0.17200238321749312
96625.0,0.9951939701814577,0.00480602981854317,0.9951939701814577,0.030448491681423544,0.043927887951338604
96626.0,0.9993761170633835,0.0006238829366161794,0.9993761170633835,0.005227662239007403,0.007541922387658476
96628.0,0.9979443441153636,0.002055655884635315,0.9979443441153636,0.01477221408898889,0.02131180000913435
96629.0,0.9961255988917113,0.003874401108287692,0.9961255988917113,0.025382846241296227,0.03661970639596513
96630.0,0.9873741699770652,0.01262583002293598,0.9873741699770652,0.06774604885573517,0.09773688872399056
96631.0,0.9758320997799019,0.02416790022009917,0.9758320997799019,0.11384404128067244,0.16424223379038455
96633.0,0.009795600405651613,0.9902043995943501,0.9902043995943501,0.05506016928262043,0.07943503317454334
96634.0,0.9997213314053054,0.0002786685946961769,0.9997213314053054,0.0025596680099163114,0.003692820344228385
96636.0,0.9997064674409348,0.00029353255906493627,0.9997064674409348,0.0026809429984163777,0.0038677831687212966
96638.0,0.06604991911787089,0.9339500808821295,0.9339500808821295,0.24329932925680492,0.35100673577040353
96639.0,0.7290045644025293,0.2709954355974704,0.7290045644025293,0.5842464111097587,0.8428893999652235
96641.0,0.9993671386555699,0.0006328613444302846,0.9993671386555699,0.00529384888795218,0.007637409537864164
96642.0,0.9886901787576481,0.011309821242352403,0.9886901787576481,0.061937189237134045,0.08935647575901456
