SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
101230.0,0.00012999420561613277,0.9998700016908544,2.7138588772531155e-10,2.288429259510352e-09,3.9910982853978646e-11,0.0,1.5038044910269986e-09,0.9998700016908544,0.0012932637122551568,0.0006646060779748753
101238.0,7.637569381325295e-08,2.139294613641576e-11,8.948006552101684e-06,3.4363562662011594e-21,0.0034142548523057163,0.0,0.9965767207440541,0.9965767207440541,0.022914948701179754,0.011775954153024147
101246.0,3.8600271098518026e-10,1.15984797968198e-45,1.7758379642860646e-98,0.9999999996139977,3.242706759003468e-53,0.0,6.913535269571726e-102,0.9999999996139977,8.752857784411044e-09,4.498079106407004e-09
101252.0,2.876702302742707e-17,0.999993953491154,6.03367696322021e-08,5.986171552689841e-06,5.245847199247949e-13,0.0,4.830531647893294e-20,0.999993953491154,7.903955240963194e-05,4.061829496495689e-05
101254.0,1.7760145517033253e-06,8.283910317947169e-11,0.9409571720314545,2.7967123996964164e-18,0.05836595676896142,0.0,0.0006750951021927828,0.9409571720314545,0.22803559775583188,0.11718711568801725
101256.0,1.1439739994842873e-19,0.9999999994715196,7.944573232049104e-32,5.28480323159775e-10,2.7748831776409154e-19,0.0,1.7371936190760617e-38,0.9999999994715196,1.1817534790467479e-08,6.0730115397180966e-09
101262.0,4.1385568112450955e-06,7.745222856106879e-08,2.72015559842639e-20,8.500146069060261e-07,0.9999949339762074,0.0,1.461282616561778e-13,0.9999949339762074,6.951379016937394e-05,3.572302153987994e-05
101307.0,3.7110912881028485e-06,5.567890198489427e-07,1.4122985845042972e-31,0.9999957321196273,6.202659105232039e-14,0.0,1.1874072675836319e-15,0.9999957321196273,5.869040662064543e-05,3.0160902675356326e-05
101308.0,1.4614773515424253e-09,0.02550669310752514,0.9744933035501496,5.3160628732551525e-12,1.9197518900653876e-10,0.0,1.6835549398922814e-09,0.9744933035501496,0.11875798990686923,0.06102953415630368
101322.0,1.901778861754447e-68,1.3640354046241786e-168,0.0,1.4662965257785345e-177,2.9523338962541455e-197,1.0,5.358927902489692e-201,1.0,2.134499073073637e-13,1.0969155354423114e-13
101330.0,1.464831842795515e-07,0.004151904603871888,0.9958479488999958,1.2488902527445357e-15,1.2944815880677932e-11,0.0,3.65919628083064e-15,0.9958479488999958,0.026915550676878112,0.013831856876816684
101355.0,0.9971378875284246,2.2464725267588055e-17,5.10411420664331e-76,1.1560644769726597e-09,1.028423159887966e-10,0.0,0.002862111212669835,0.9971378875284246,0.019619122361214554,0.01008223446017747
101356.0,1.907950383224473e-06,0.0007864079996881235,0.9992106116947171,8.08584342485375e-14,3.480973222365597e-08,0.0,1.037545398448442e-06,0.9992106116947171,0.006450368915157986,0.003314833893173056
101359.0,4.1348205545050935e-05,0.9993594452856573,2.7490763496514594e-09,4.116289240264875e-05,0.0005580408673122238,0.0,5.8891119514722026e-15,0.9993594452856573,0.005653740710888669,0.002905447979514063
101366.0,2.4443638640794848e-06,0.0009103691845272781,0.999086949359345,2.3506344445756367e-07,2.028608485607438e-09,0.0,2.096115284753807e-13,0.999086949359345,0.007321943379858613,0.0037627345658345114
101370.0,3.268460519742773e-07,1.1559140944914208e-05,0.9999881137822614,8.334082000075534e-24,2.2855696635399264e-10,0.0,2.1833921169471912e-12,0.9999881137822614,0.00014817703288353066,7.614793157611444e-05
101372.0,2.749553196937292e-10,0.0013245808550168426,0.9986754188514628,1.691815300844777e-11,1.6243966366718467e-12,0.0,2.3070349790862643e-14,0.9986754188514628,0.01010125593701583,0.0051910186818850375
101379.0,6.957567672459644e-06,1.2282415220707212e-16,2.4303271368128115e-10,1.050354252522934e-15,0.9359107133575184,0.0,0.06408232883177402,0.9359107133575184,0.23814461355287517,0.12238212214910742
101399.0,0.00016657150925164475,9.1048001275978e-06,8.555332103942214e-05,2.6547449871367867e-14,0.12170581588399355,0.0,0.8780329544855608,0.8780329544855608,0.37289346613763913,0.19162933412864352
101400.0,0.00033949008106675543,4.728553763079562e-05,6.219403380527915e-10,6.7213180770651965e-09,0.9994490255049066,0.0,0.0001641915331381416,0.9994490255049066,0.005164605930757237,0.0026540824268091274
101411.0,0.005515814734893214,0.9871329498374515,2.5523386929265025e-13,0.0002578426364293123,0.005674887155105663,0.0,0.0014185056358651136,0.9871329498374515,0.08224910845960008,0.04226768049877832
101412.0,2.6871789439813165e-08,1.2876948058879127e-06,0.9999976937224118,4.572750688192317e-17,3.1298721280469955e-08,0.0,9.60412270755675e-07,0.9999976937224118,3.408748357278993e-05,1.7517501303612853e-05
101416.0,3.5819881867061585e-09,4.393147269822347e-09,1.2686207820268303e-07,1.2207620060810448e-06,5.414555080259012e-08,0.0,0.99999859025523,0.99999859025523,2.1106412783497387e-05,1.0846550542811024e-05
101427.0,2.9091583199709917e-06,1.193406296932411e-07,0.9999969704082359,1.589691027928326e-20,7.207971800712892e-14,0.0,1.092743503531736e-09,0.9999969704082359,4.2039503215346923e-05,2.160403101641459e-05
101439.0,3.8437411913701155e-06,1.954606165202214e-09,0.00020355218877033676,5.566865825499111e-07,0.01184658088944781,0.0,0.9879454645394006,0.9879454645394006,0.06631574786681015,0.034079552901764065
101446.0,2.9293409389170685e-05,0.004643232907592139,0.9791361328568591,4.106793966366259e-11,0.0012643106506539086,0.0,0.014927030134437858,0.9791361328568591,0.11709445315904658,0.06017464537912646
101448.0,9.701445730138799e-06,3.4654544147333655e-09,8.643496098124271e-09,2.7190522622889377e-11,0.012682219728368646,0.0,0.9873080666897606,0.9873080666897606,0.06811354567601968,0.035003438215832815
101449.0,5.829097484385363e-08,0.020665794390148803,0.9793101998991289,2.3947418565197946e-05,1.1827302783289315e-12,0.0,2.7362650540786565e-16,0.9793101998991289,0.10089834540490068,0.05185149245142901
