SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
93711.0,2.131081159656994e-05,0.9999786891884026,0.9999786891884026,0.0002505359826351105,0.0003614470197119174
93717.0,4.4643884755868056e-05,0.9999553561152436,0.9999553561152436,0.0004918314503209763,0.0007095627943312991
93731.0,0.0005106345208809343,0.9994893654791197,0.9994893654791197,0.004381040490026989,0.006320505388895691
93738.0,8.411046395780896e-05,0.9999158895360412,0.9999158895360412,0.0008733473361965634,0.0012599738709043683
93755.0,0.001510909574222174,0.9984890904257766,0.9984890904257766,0.011323190897272328,0.01633591135453384
93758.0,0.999999988406529,1.1593472873231456e-08,0.999999988406529,2.234389573905776e-07,3.223542757687867e-07
93760.0,0.07271370891795739,0.9272862910820426,0.9272862910820426,0.26060257106902524,0.3759700369241964
93763.0,0.9905816466985079,0.00941835330149358,0.9905816466985079,0.05331137374045823,0.0769120545183372
93766.0,0.96479866375928,0.035201336240719625,0.96479866375928,0.15238166807516218,0.21984027685442456
93770.0,7.525051114244132e-05,0.9999247494888572,0.9999247494888572,0.0007897277944876558,0.0011393363727595196
93775.0,1.1896647636246643e-05,0.9999881033523642,0.9999881033523642,0.00014679568508146475,0.0002117814068909272
93776.0,7.176673236970795e-07,0.9999992823326753,0.9999992823326753,1.0870693081847122e-05,1.5683095000206807e-05
93780.0,0.8799384500991608,0.12006154990083928,0.8799384500991608,0.3670476072169693,0.5295377627020816
93789.0,9.557582486177727e-07,0.9999990442417526,0.9999990442417526,1.4203294290914642e-05,2.049102223778908e-05
93801.0,0.08829846127577214,0.9117015387242293,0.9117015387242293,0.2985833069064152,0.43076465616611265
93806.0,0.00022356823744015166,0.9997764317625598,0.9997764317625598,0.0021028117656944493,0.003033716106290347
93811.0,4.3448656035037216e-05,0.9999565513439631,0.9999565513439631,0.0004798429996600498,0.0006922671160148385
93814.0,2.3724277346439872e-06,0.9999976275722671,0.9999976275722671,3.309915229728752e-05,4.775198287692525e-05
93815.0,0.4156836452550699,0.5843163547449299,0.5843163547449299,0.6788605182492811,0.9793887031335494
93823.0,0.0012419515967905255,0.998758048403209,0.998758048403209,0.00955116670123759,0.01377942083457927
93834.0,1.0,1.0078631418124013e-146,1.0,3.56489994195358e-14,5.143063467521784e-14
93837.0,0.00021292506531401706,0.9997870749346878,0.9997870749346878,0.0020130923200162407,0.0029042783069390884
93840.0,2.7981302824015608e-05,0.9999720186971748,0.9999720186971748,0.00032133616339572965,0.0004635900893893048
93843.0,9.105089545750181e-08,0.999999908949104,0.999999908949104,1.567154095563708e-06,2.2609254419785904e-06
93847.0,0.0005672924475538165,0.9994327075524458,0.9994327075524458,0.004807435834647511,0.0069356638380378595
93866.0,4.0991640427480796e-05,0.9999590083595739,0.9999590083595739,0.00045509418923319874,0.0006565621299441193
93870.0,8.86736891600782e-07,0.9999991132631069,0.9999991132631069,1.3244051339591944e-05,1.9107127188908133e-05
93875.0,1.253482439518114e-05,0.9999874651756042,0.9999874651756042,0.00015401530672182266,0.0002221971192285662
93888.0,3.57381163804751e-06,0.9999964261883624,0.9999964261883624,4.839611426105937e-05,6.982083404272599e-05
93890.0,1.4258123919073114e-05,0.9999857418760825,0.9999857418760825,0.0001733527883791262,0.0002500952081188393
93891.0,0.9999930056881005,6.994311896358141e-06,0.9999930056881005,9.001966057309593e-05,0.00012987091789131325
93916.0,0.0001382226326211961,0.9998617773673798,0.9998617773673798,0.0013665485316966066,0.001971512789812789
93926.0,2.7973079804363782e-05,0.9999720269201944,0.9999720269201944,0.00032124995249299844,0.000463465713347464
93932.0,0.005136740010502839,0.9948632599894962,0.9948632599894962,0.03220101014074893,0.046456237641673705
93950.0,0.0012183356200216613,0.99878166437998,0.99878166437998,0.009392953618237367,0.013551167604331095
93957.0,0.010869233498142393,0.9891307665018577,0.9891307665018577,0.059958655780719766,0.08650205535321279
93964.0,0.0001728043298974889,0.9998271956701029,0.9998271956701029,0.0016698539011816636,0.0024090899422438755
93968.0,1.0,3.509635271929165e-36,1.0,3.56489994195358e-14,5.143063467521784e-14
93972.0,0.0003257883989568122,0.9996742116010433,0.9996742116010433,0.0029415758891547343,0.004243796947682079
93982.0,5.11464674751276e-06,0.9999948853532518,0.9999948853532518,6.742843222121927e-05,9.727866478047063e-05
93984.0,0.0026716807291077733,0.9973283192708927,0.9973283192708927,0.018497943880579744,0.026686891903154746
93998.0,1.3638040117784454e-05,0.9999863619598837,0.9999863619598837,0.0001664201045443177,0.00024009345953031
94012.0,4.180023790951678e-05,0.9999581997620901,0.9999581997620901,0.00046325479943764994,0.000668335401816709
94013.0,0.0015495537839117033,0.9984504462160897,0.9984504462160897,0.011573637501050114,0.016697229427811534
94015.0,4.4723065658694714e-05,0.9999552769343397,0.9999552769343397,0.000492624515336782,0.0007107069452967046
94021.0,4.669910070549325e-06,0.9999953300899279,0.9999953300899279,6.199010671032674e-05,8.943281953516604e-05
94038.0,0.0001619211538926934,0.9998380788461055,0.9998380788461055,0.0015752208128930565,0.002272563255065894
94040.0,5.307006913551801e-05,0.999946929930863,0.999946929930863,0.0005754849795747859,0.00083024932613863
94042.0,2.1432101320611983e-05,0.9999785678986781,0.9999785678986781,0.000251840263714707,0.00036332869955737655
94044.0,5.808931995459917e-07,0.9999994191068016,0.9999994191068016,8.921763587066385e-06,1.2871384083044402e-05
94047.0,0.999999999999428,5.717777708745603e-13,0.999999999999428,1.669019507998527e-11,2.4078861673364123e-11
94050.0,0.5684813251775516,0.43151867482244916,0.5684813251775516,0.6837382502113741,0.9864257828460468
94067.0,0.00045034583055299666,0.9995496541694487,0.9995496541694487,0.003920381846263228,0.005655915447995077
