matrix_name,K,pac_01_09,pac_02_08,consensus_auc,mean_consensus,median_consensus
B_RAW,2,0.5114963570069005,0.21596964850415684,0.4930249014619249,0.5069750836040546,0.549618320610687
B_RAW,3,0.18750655695936932,0.11858408216485641,0.6615103632853813,0.33848998251605245,0.008
B_RAW,4,0.24267922177188847,0.1624862705299736,0.7321112718407655,0.26788922512059876,0.007633587786259542
B_RAW,5,0.2798756479346381,0.19254230175501702,0.7637016219249995,0.23629894267281945,0.007633587786259542
B_RAW,6,0.3395166798341116,0.24350566628341908,0.803493561728778,0.19650708806549222,0.00847457627118644
B_RAW,7,0.3172198064064437,0.21998625447211392,0.8319073841083101,0.16809332652131662,0.007575757575757576
B_RAW,8,0.2950471137603011,0.20247462322908572,0.8521003495454029,0.14790040431833115,0.0
B_RAW,9,0.2896088519486748,0.20023080496980053,0.8659654074735292,0.13403537607595886,0.0
B_RAW,10,0.27330477175358253,0.18689421724357203,0.8781904100185003,0.12181039970530462,0.0
