matrix_name,K,cluster_id,ref_cluster_size,ref_cluster_proportion,mean_jaccard,median_jaccard,std_jaccard,min_jaccard,max_jaccard,recovery_rate_ge_075,recovery_rate_ge_060
A_LOG,5,4,942,0.2101740294511379,0.8634488753711154,0.9066894986116931,0.10565243039453343,0.5446009389671361,0.9641485275288092,0.87,0.95
A_LOG,6,0,845,0.18853190539937528,0.7381462216141788,0.7439643828760101,0.16218873108748025,0.24007561436672967,0.9500713266761769,0.475,0.815
A_LOG,6,1,936,0.20883534136546184,0.768280294198328,0.6951991650015432,0.14812202418521386,0.5134831460674157,0.9645669291338582,0.49,0.88
A_LOG,6,2,640,0.142793395805444,0.581892380883874,0.7242485282002853,0.28577333990663406,0.15384615384615385,0.9509090909090909,0.475,0.57
A_LOG,6,3,640,0.142793395805444,0.8085089977229228,0.8275319687870245,0.11852379229395463,0.456359102244389,0.9676190476190476,0.75,0.95
A_LOG,6,4,858,0.19143239625167335,0.6505166268701764,0.6205039878960737,0.2287205851066699,0.23057644110275688,0.9703703703703703,0.385,0.505
A_LOG,6,5,563,0.12561356537260152,0.7440505297116424,0.7817600993410643,0.1558227017820471,0.3827433628318584,0.9734513274336283,0.545,0.78
A_LOG,7,0,269,0.06001784917447568,0.7890605273083289,0.8215768758575865,0.1321695939515635,0.2638888888888889,0.9907407407407407,0.645,0.905
A_LOG,7,1,803,0.17916108879964301,0.7689582709166046,0.7776970284237726,0.11630826570530829,0.4994388327721661,0.9597523219814241,0.54,0.945
A_LOG,7,2,771,0.17202141900937082,0.7207563993453995,0.7436086303552799,0.12774635018792824,0.3075313807531381,0.9523809523809523,0.49,0.83
A_LOG,7,3,605,0.13498438197233378,0.7842464298421148,0.8041153447680442,0.1240732822951395,0.568100358422939,0.974155069582505,0.555,0.97
A_LOG,7,4,603,0.13453815261044177,0.7857060332004605,0.7865402990107914,0.07496965752465527,0.6135593220338983,0.9526515151515151,0.655,1.0
A_LOG,7,5,690,0.1539491298527443,0.8362811346054744,0.8454298701072529,0.062362327120846155,0.6638655462184874,0.9533213644524237,0.895,1.0
A_LOG,7,6,741,0.16532797858099063,0.7291247870047047,0.7243735073206189,0.14261865990124464,0.2300380228136882,0.964110929853181,0.49,0.71
A_LOG,8,0,757,0.16889781347612673,0.9021422719355598,0.9084620391739155,0.043883612522835305,0.5964673913043478,0.9709208400646203,0.985,0.995
A_LOG,8,1,678,0.15127175368139223,0.8451935440705521,0.8669487824777927,0.08749843067610437,0.29864864864864865,0.9528130671506352,0.915,0.975
A_LOG,8,2,478,0.10664881749219099,0.8933909803707523,0.9065637065637066,0.05139203619919161,0.5878136200716846,0.9568527918781726,0.96,0.995
A_LOG,8,3,559,0.1247211066488175,0.7993241023760109,0.8036813664804096,0.07209408560494111,0.5485996705107083,0.9354838709677419,0.79,0.98
A_LOG,8,4,652,0.14547077197679606,0.8558321064058823,0.8593494714345011,0.048042488676525275,0.6528239202657807,0.9461538461538461,0.98,1.0
A_LOG,8,5,548,0.12226684515841142,0.8298552580574667,0.8431767873698592,0.0711818617948458,0.6,0.95,0.865,1.0
A_LOG,8,6,222,0.049531459170013385,0.8494306245824492,0.886480787253983,0.14510012247171955,0.20205479452054795,1.0,0.88,0.95
A_LOG,8,7,588,0.13119143239625167,0.8903389686566218,0.9053938816906073,0.0678274679046632,0.39295392953929537,0.9728601252609603,0.98,0.985
A_LOG,9,0,455,0.10151717983043285,0.6915031488364033,0.7170084493660147,0.14510484730458806,0.32571428571428573,0.9447513812154696,0.415,0.745
A_LOG,9,1,618,0.13788487282463185,0.7820842926230379,0.8076865018265253,0.11720674722537097,0.32684283727399166,0.9594594594594594,0.735,0.925
A_LOG,9,2,466,0.10397144132083891,0.7835586260764837,0.7900240636961191,0.08234534472913037,0.4629948364888124,0.9457364341085271,0.725,0.965
A_LOG,9,3,653,0.14569388665774208,0.7207834663234743,0.7485271879971442,0.1351585964560638,0.2927170868347339,0.929368029739777,0.495,0.81
A_LOG,9,4,452,0.10084783578759482,0.8586321841213806,0.8813340540079226,0.09332908610394505,0.3333333333333333,0.9775910364145658,0.9,0.975
A_LOG,9,5,507,0.11311914323962517,0.573976051099638,0.5883026601301937,0.21314928105487627,0.14415584415584415,0.9399538106235565,0.265,0.485
A_LOG,9,6,568,0.12672913877733155,0.8455168383391722,0.8703804064616988,0.09440989462905336,0.3261163734776725,0.9646799116997793,0.915,0.97
A_LOG,9,7,572,0.12762159750111557,0.8013919864283146,0.8093760308338687,0.09568182690384441,0.37891268533772654,0.9678111587982833,0.76,0.97
A_LOG,9,8,191,0.04261490406068719,0.7212156580706787,0.8005524861878452,0.21504113391285404,0.21794871794871795,0.9741935483870968,0.595,0.765
A_LOG,10,0,480,0.107095046854083,0.7280609627659531,0.7461244274722403,0.08038518589421377,0.3992673992673993,0.8968058968058968,0.485,0.915
A_LOG,10,1,453,0.10107095046854082,0.7370030786354141,0.7817848734160472,0.13245043451706082,0.3150943396226415,0.9528795811518325,0.6,0.81
A_LOG,10,2,586,0.13074520303435966,0.7149672394785508,0.7473496909533621,0.13741681377454387,0.3106796116504854,0.9220272904483431,0.49,0.83
A_LOG,10,3,507,0.11311914323962517,0.7322842304057822,0.766281512605042,0.1220862026781573,0.30327868852459017,0.9347319347319347,0.58,0.875
A_LOG,10,4,492,0.10977242302543508,0.5547919209576969,0.5714406130268199,0.17627353041548297,0.11940298507462686,0.9628712871287128,0.14,0.445
A_LOG,10,5,554,0.12360553324408746,0.71542174351336,0.7594891341449539,0.14556009945584927,0.3287671232876712,0.959731543624161,0.535,0.795
A_LOG,10,6,17,0.0037929495760821064,0.2977637799135978,0.10738255033557047,0.32137574717433237,0.044534412955465584,1.0,0.15,0.18
A_LOG,10,7,636,0.14190093708165996,0.49447389992848967,0.4580874195215737,0.15438702584049255,0.1590594744121715,0.8846153846153846,0.09,0.245
A_LOG,10,8,427,0.09526996876394467,0.5650095842302995,0.528641975308642,0.16313411050367221,0.27360308285163776,0.9202279202279202,0.195,0.355
A_LOG,10,9,330,0.07362784471218206,0.5395501521642377,0.4891298639920181,0.17433608076436005,0.2320754716981132,0.9384057971014492,0.185,0.285
