matrix_name,K,cluster_id,ref_cluster_size,ref_cluster_proportion,mean_jaccard,median_jaccard,std_jaccard,min_jaccard,max_jaccard,recovery_rate_ge_075,recovery_rate_ge_060
B_RAW,8,1,97,0.10031023784901758,0.538230224091585,0.5501983521513579,0.15930089834437786,0.19594594594594594,0.8674698795180723,0.08,0.425
B_RAW,8,2,113,0.11685625646328852,0.6181202310407857,0.6229419703103913,0.1905256388517591,0.2549019607843137,0.9887640449438202,0.295,0.53
B_RAW,8,3,124,0.1282316442605998,0.5353495493348477,0.4898803119956966,0.17765184145957424,0.2620320855614973,0.9306930693069307,0.175,0.325
B_RAW,8,4,157,0.1623578076525336,0.4377177131526471,0.3739234726316398,0.17110204469297743,0.21224489795918366,0.916030534351145,0.095,0.185
B_RAW,8,5,35,0.03619441571871768,0.913061112127715,0.9259259259259259,0.09326754800257606,0.15254237288135594,1.0,0.98,0.985
B_RAW,8,6,138,0.14270941054808686,0.6294219569524941,0.6915022455467528,0.19609006317663802,0.20408163265306123,0.940677966101695,0.375,0.645
B_RAW,8,7,173,0.17890382626680454,0.5195900487690669,0.46211251435132034,0.15594227313233971,0.2694610778443114,0.920863309352518,0.15,0.31
B_RAW,9,0,125,0.12926577042399173,0.4330608171775638,0.4260912698412698,0.14197500194452906,0.18181818181818182,0.822429906542056,0.035,0.125
B_RAW,9,1,109,0.11271975180972078,0.6273454988962331,0.6604347826086956,0.18220865461307745,0.2129032258064516,0.9347826086956522,0.345,0.57
B_RAW,9,2,134,0.13857290589451912,0.6115930475182684,0.6587692307692308,0.20576568168339404,0.17557251908396945,0.8925619834710744,0.35,0.58
B_RAW,9,3,120,0.12409513960703206,0.4665695217780531,0.4526248399487836,0.16055434973038446,0.1932367149758454,0.8571428571428571,0.035,0.235
B_RAW,9,4,87,0.08996897621509824,0.3864824808446461,0.36269123033828915,0.1377064089807963,0.15037593984962405,0.8024691358024691,0.01,0.07
B_RAW,9,5,180,0.18614270941054809,0.576289018083317,0.5718253968253968,0.11855613974677208,0.3438914027149321,0.8636363636363636,0.095,0.42
B_RAW,9,6,34,0.03516028955532575,0.9312302793502581,0.96,0.08554614398579971,0.29545454545454547,1.0,0.985,0.99
B_RAW,9,7,154,0.1592554291623578,0.5787299833230013,0.5540540540540541,0.15221737131386373,0.30180180180180183,0.8888888888888888,0.18,0.43
B_RAW,9,8,24,0.02481902792140641,0.4833057485618243,0.4090909090909091,0.29291208755655745,0.07,1.0,0.305,0.375
B_RAW,10,0,140,0.14477766287487073,0.5885598442850849,0.5937100893997446,0.16598997798370052,0.29,0.8888888888888888,0.25,0.485
B_RAW,10,1,156,0.16132368148914167,0.4828828108398648,0.4394244604316547,0.13405387995113513,0.2484076433121019,0.9130434782608695,0.045,0.215
B_RAW,10,2,86,0.0889348500517063,0.4638655937973202,0.43962616822429906,0.17017012098538364,0.16901408450704225,0.8783783783783784,0.045,0.265
B_RAW,10,3,123,0.12719751809720786,0.6057757799175946,0.641941391941392,0.19524480101136982,0.19548872180451127,0.9090909090909091,0.33,0.565
B_RAW,10,4,121,0.125129265770424,0.5280651226302276,0.5300132598939209,0.1587308309313043,0.23863636363636365,0.8521739130434782,0.09,0.37
B_RAW,10,5,26,0.02688728024819028,0.5376708950620146,0.6111111111111112,0.28725889556360557,0.06944444444444445,1.0,0.295,0.525
B_RAW,10,6,99,0.10237849017580145,0.6620081474692305,0.6980149371069182,0.17068749581905024,0.2553191489361702,0.9733333333333334,0.355,0.67
B_RAW,10,7,39,0.04033092037228542,0.22950920653678977,0.1475579738308071,0.17891116590931166,0.044642857142857144,0.775,0.005,0.045
B_RAW,10,8,143,0.14788004136504654,0.4339035128669034,0.4028852353320438,0.15717681566959413,0.18446601941747573,0.8319327731092437,0.04,0.175
B_RAW,10,9,34,0.03516028955532575,0.9204693289427693,0.9583333333333334,0.09166788678692253,0.2127659574468085,1.0,0.99,0.99
