matrix_name,K,cluster_id,ref_cluster_size,ref_cluster_proportion,mean_jaccard,median_jaccard,std_jaccard,min_jaccard,max_jaccard,recovery_rate_ge_075,recovery_rate_ge_060
A_RAW,8,0,821,0.18317715305667112,0.6768600720365521,0.7625907780525842,0.2338845968018932,0.19299674267100977,0.9658246656760773,0.52,0.685
A_RAW,8,1,652,0.14547077197679606,0.7223816929316661,0.7558422356448353,0.16186633565527275,0.21483622350674375,0.9459459459459459,0.52,0.815
A_RAW,8,2,456,0.10174029451137885,0.7294066812314682,0.6945399091992797,0.13966933171974522,0.46475195822454307,0.9585492227979274,0.465,0.78
A_RAW,8,3,621,0.13855421686746988,0.6337511065945599,0.6381668573211314,0.19274245624023506,0.24197002141327623,0.9367588932806324,0.335,0.575
A_RAW,8,4,837,0.18674698795180722,0.7393474865728991,0.7804471855676675,0.14010324468881802,0.3747252747252747,0.9415121255349501,0.575,0.75
A_RAW,8,5,713,0.15908076751450245,0.8217350713515837,0.8349631506157431,0.08097031501409653,0.5470219435736677,0.9622980251346499,0.83,0.98
A_RAW,8,6,369,0.0823293172690763,0.6976460397845442,0.7304836252856055,0.19097860617854595,0.20066889632107024,0.9673202614379085,0.44,0.68
A_RAW,8,7,13,0.0029004908522980814,0.7917816651006763,0.9090909090909091,0.2821620779567853,0.031914893617021274,1.0,0.745,0.845
A_RAW,9,0,592,0.13208389112003568,0.7492563566452654,0.7592340149302175,0.1152773999293501,0.1861648016276704,0.9318637274549099,0.54,0.915
A_RAW,9,1,306,0.06827309236947791,0.7427588665766913,0.7712459016393443,0.11199391129494056,0.41284403669724773,0.9561752988047809,0.55,0.865
A_RAW,9,2,72,0.01606425702811245,0.6800004295871201,0.7959866220735785,0.284321220683317,0.0548885077186964,1.0,0.54,0.62
A_RAW,9,3,836,0.18652387327086123,0.7234616621975846,0.7662819530719605,0.140959812227184,0.3367231638418079,0.9490538573508006,0.53,0.785
A_RAW,9,4,390,0.08701472556894244,0.753246402564483,0.8021212571513485,0.1630288456235528,0.28164556962025317,0.963302752293578,0.645,0.865
A_RAW,9,5,748,0.16688978134761268,0.6305885578131347,0.6472104052596226,0.15242437089291808,0.2280431432973806,0.9268680445151033,0.24,0.615
A_RAW,9,6,690,0.1539491298527443,0.8031176704671654,0.8355347858380787,0.09858739557955941,0.5432692307692307,0.946524064171123,0.76,0.945
A_RAW,9,7,834,0.18607764390896922,0.7431293755281295,0.7553340236261534,0.11417287629499737,0.336231884057971,0.9446064139941691,0.515,0.89
A_RAW,9,8,14,0.0031236055332440876,0.8274714850353356,0.9166666666666666,0.2550938175505363,0.03007518796992481,1.0,0.805,0.875
A_RAW,10,0,573,0.1278447121820616,0.7714478161984301,0.7894157893524385,0.10741044832942753,0.23921971252566734,0.9519832985386222,0.7,0.935
A_RAW,10,1,721,0.16086568496207052,0.7173105238062826,0.7394604190409397,0.15107276648483914,0.16097560975609757,0.9378238341968912,0.47,0.805
A_RAW,10,2,767,0.1711289602855868,0.7383272904891995,0.7423757879124954,0.11020773852008695,0.3608847497089639,0.9567233384853169,0.465,0.895
A_RAW,10,3,363,0.08099062918340026,0.7346633815668686,0.7829371503223425,0.17538454358561903,0.26956521739130435,0.9536423841059603,0.545,0.81
A_RAW,10,4,201,0.04484605087014726,0.8980327409827814,0.9186773255813954,0.09166063304626441,0.4879725085910653,1.0,0.935,0.975
A_RAW,10,5,71,0.015841142347166444,0.814729285433534,0.9151567443198159,0.21459095823270796,0.056338028169014086,1.0,0.71,0.79
A_RAW,10,6,624,0.1392235609103079,0.7781176207714057,0.8286100179725139,0.12470205029875407,0.5413907284768212,0.9593023255813954,0.59,0.92
A_RAW,10,7,846,0.18875502008032127,0.6926434086762455,0.7411988931711894,0.16218147609010683,0.3640552995391705,0.9522431259044862,0.495,0.63
A_RAW,10,8,13,0.0029004908522980814,0.8071272321726457,0.9090909090909091,0.24186553596527186,0.05714285714285714,1.0,0.745,0.855
A_RAW,10,9,303,0.06760374832663989,0.7630254050888962,0.8353121986499519,0.199663451466695,0.12772133526850507,0.9652509652509652,0.735,0.86
