SEQN,ward_K2,ward_K3,ward_K4,ward_K5,ward_K6,ward_K7,complete_K2,complete_K3,complete_K4,complete_K5,complete_K6,complete_K7,average_K2,average_K3,average_K4,average_K5,average_K6,average_K7
95736.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95744.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95745.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95748.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95752.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95754.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95756.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95761.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95762.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95763.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95765.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
95767.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95768.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95770.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95771.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95772.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95773.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95775.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95777.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95780.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95785.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95787.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95788.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95789.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95791.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95792.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95793.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95794.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95798.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95799.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95802.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95803.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95807.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95809.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95811.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95812.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95813.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95814.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95822.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95824.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95825.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95828.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95829.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95831.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95833.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95836.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95838.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95839.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95841.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
95843.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95844.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95846.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95848.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95849.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95850.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95851.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95853.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95854.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95858.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95860.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95862.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95863.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95865.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95866.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95867.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95869.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95870.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95873.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95875.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95877.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95880.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95881.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95882.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95883.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95896.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95899.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
95900.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95902.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95903.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95904.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95908.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95910.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95911.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95912.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95913.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95914.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95915.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
95917.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95919.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95922.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95924.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95928.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95931.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95936.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95939.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95944.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95945.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95950.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95951.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95952.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95955.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95962.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95964.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95966.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
95968.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95969.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95971.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95973.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95976.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95977.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95978.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
95979.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95981.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95983.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95985.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95986.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
95988.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95990.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95991.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
95992.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
95993.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95997.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
95998.0,0,0,3,1,0,6,0,0,2,0,0,6,0,0,0,2,2,0
96000.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96001.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96003.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96004.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96008.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96011.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96014.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96016.0,0,2,2,2,5,5,0,2,0,2,2,2,0,2,2,0,0,2
96017.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96020.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96022.0,0,0,3,1,0,3,0,0,3,3,3,3,0,0,0,2,2,0
96023.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96025.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96027.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96029.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96030.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96031.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96033.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96034.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96035.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96037.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96038.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96041.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96044.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96048.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96049.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96050.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96061.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96063.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96064.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96066.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96067.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96070.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96074.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96077.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96079.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96082.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96084.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96085.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96086.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96087.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96089.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96090.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96091.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96092.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96093.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96096.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96097.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96098.0,0,2,2,2,5,5,0,2,0,2,2,2,0,2,2,0,0,2
96099.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96100.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96103.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96108.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96111.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96112.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96116.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96117.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96121.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96123.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96124.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96125.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96130.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96133.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96134.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96135.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96137.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96138.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96139.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96140.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96141.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96143.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96145.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96149.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96150.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96151.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96152.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96156.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96159.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96160.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96162.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96163.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96164.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96165.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96169.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96170.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96171.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96172.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96175.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96178.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96179.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96181.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96184.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96185.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96186.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96188.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96189.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96190.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96191.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96196.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96198.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96205.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96210.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96216.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96217.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96219.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96221.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96222.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96224.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96226.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96229.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96230.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96234.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96236.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96237.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96239.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96240.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96243.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96244.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96245.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96249.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96250.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96253.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96257.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96265.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96266.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96269.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96270.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96271.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96272.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96275.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96276.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96279.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96282.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96283.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96284.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96287.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96290.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96291.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96293.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96295.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96296.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96297.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96299.0,0,0,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0
96301.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96302.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96304.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96306.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96308.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96309.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96310.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96312.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96313.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96317.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96319.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96320.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96322.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96323.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96325.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96329.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96330.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96332.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96333.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96335.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96337.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96339.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96340.0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,2,2,0
96342.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96344.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96346.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96348.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96349.0,0,0,0,3,3,1,0,2,0,2,2,2,0,0,0,2,2,0
96351.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96352.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96355.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96357.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96358.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96360.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96362.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96365.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96366.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96367.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96368.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96370.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96372.0,0,0,3,1,0,3,0,0,3,3,3,3,0,0,0,2,2,0
96373.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96377.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96379.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96380.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96382.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96385.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96389.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96390.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96392.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96393.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96396.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96398.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96399.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96403.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96404.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96405.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96408.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96411.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96413.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96415.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96416.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96417.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96420.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96422.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96428.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96431.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96432.0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0
96433.0,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,2,2,0
96436.0,0,0,0,3,3,1,0,0,2,0,0,0,0,0,0,2,2,0
96441.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
96443.0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
